Station Name,Measurement Timestamp,Air Temperature
Foster Weather Station,04/15/2016 09:00:00 AM,6.39
Foster Weather Station,04/15/2016 10:00:00 AM,6.39
63rd Street Weather Station,04/15/2016 10:00:00 AM,7.0
Oak Street Weather Station,04/15/2016 10:00:00 AM,6.8
63rd Street Weather Station,04/15/2016 11:00:00 AM,7.1
Foster Weather Station,04/15/2016 11:00:00 AM,6.39
Oak Street Weather Station,04/15/2016 11:00:00 AM,7.0
63rd Street Weather Station,04/15/2016 12:00:00 PM,7.9
Oak Street Weather Station,04/15/2016 12:00:00 PM,7.8
Foster Weather Station,04/15/2016 12:00:00 PM,7.06
Foster Weather Station,04/15/2016 01:00:00 PM,7.0
63rd Street Weather Station,04/15/2016 01:00:00 PM,8.6
Oak Street Weather Station,04/15/2016 01:00:00 PM,8.5
63rd Street Weather Station,04/15/2016 02:00:00 PM,8.6
Oak Street Weather Station,04/15/2016 02:00:00 PM,8.7
Foster Weather Station,04/15/2016 02:00:00 PM,7.17
Foster Weather Station,04/15/2016 03:00:00 PM,7.5
63rd Street Weather Station,04/15/2016 03:00:00 PM,8.7
Oak Street Weather Station,04/15/2016 03:00:00 PM,8.6
Foster Weather Station,04/15/2016 04:00:00 PM,7.28
63rd Street Weather Station,04/15/2016 04:00:00 PM,8.8
Oak Street Weather Station,04/15/2016 04:00:00 PM,9.5
Foster Weather Station,04/15/2016 05:00:00 PM,7.56
Oak Street Weather Station,04/15/2016 05:00:00 PM,9.7
63rd Street Weather Station,04/15/2016 05:00:00 PM,8.8
Foster Weather Station,04/15/2016 06:00:00 PM,7.89
63rd Street Weather Station,04/15/2016 06:00:00 PM,9.0
Oak Street Weather Station,04/15/2016 06:00:00 PM,9.3
Oak Street Weather Station,04/15/2016 07:00:00 PM,9.2
Foster Weather Station,04/15/2016 07:00:00 PM,7.78
63rd Street Weather Station,04/15/2016 07:00:00 PM,8.8
Oak Street Weather Station,04/15/2016 08:00:00 PM,9.4
Foster Weather Station,04/15/2016 08:00:00 PM,8.06
63rd Street Weather Station,04/15/2016 08:00:00 PM,8.8
Oak Street Weather Station,04/15/2016 09:00:00 PM,10.4
Foster Weather Station,04/15/2016 09:00:00 PM,9.17
63rd Street Weather Station,04/15/2016 09:00:00 PM,8.8
Foster Weather Station,04/15/2016 10:00:00 PM,8.56
Oak Street Weather Station,04/15/2016 10:00:00 PM,9.4
63rd Street Weather Station,04/15/2016 10:00:00 PM,8.8
63rd Street Weather Station,04/15/2016 11:00:00 PM,8.7
Foster Weather Station,04/15/2016 11:00:00 PM,7.78
Oak Street Weather Station,04/15/2016 11:00:00 PM,8.7
63rd Street Weather Station,04/16/2016 12:00:00 AM,8.5
Foster Weather Station,04/16/2016 12:00:00 AM,7.5
Oak Street Weather Station,04/16/2016 12:00:00 AM,10.1
63rd Street Weather Station,04/16/2016 01:00:00 AM,8.3
Foster Weather Station,04/16/2016 01:00:00 AM,7.28
Oak Street Weather Station,04/16/2016 01:00:00 AM,9.2
63rd Street Weather Station,04/16/2016 02:00:00 AM,8.5
Foster Weather Station,04/16/2016 02:00:00 AM,7.5
Oak Street Weather Station,04/16/2016 02:00:00 AM,8.1
Oak Street Weather Station,04/16/2016 03:00:00 AM,14.6
Foster Weather Station,04/16/2016 03:00:00 AM,7.28
63rd Street Weather Station,04/16/2016 03:00:00 AM,8.6
Foster Weather Station,04/16/2016 04:00:00 AM,7.39
63rd Street Weather Station,04/16/2016 04:00:00 AM,8.7
Oak Street Weather Station,04/16/2016 04:00:00 AM,13.7
Foster Weather Station,04/16/2016 05:00:00 AM,7.5
Oak Street Weather Station,04/16/2016 05:00:00 AM,12.8
63rd Street Weather Station,04/16/2016 05:00:00 AM,8.6
63rd Street Weather Station,04/16/2016 06:00:00 AM,8.4
Foster Weather Station,04/16/2016 06:00:00 AM,7.39
Oak Street Weather Station,04/16/2016 06:00:00 AM,10.0
Oak Street Weather Station,04/16/2016 07:00:00 AM,10.2
63rd Street Weather Station,04/16/2016 07:00:00 AM,8.9
Foster Weather Station,04/16/2016 07:00:00 AM,8.5
63rd Street Weather Station,04/16/2016 08:00:00 AM,9.2
Foster Weather Station,04/16/2016 08:00:00 AM,9.06
Oak Street Weather Station,04/16/2016 08:00:00 AM,9.4
Foster Weather Station,04/16/2016 09:00:00 AM,8.67
Oak Street Weather Station,04/16/2016 09:00:00 AM,9.4
63rd Street Weather Station,04/16/2016 09:00:00 AM,9.1
Foster Weather Station,04/16/2016 10:00:00 AM,8.5
Oak Street Weather Station,04/16/2016 10:00:00 AM,9.6
63rd Street Weather Station,04/16/2016 10:00:00 AM,9.2
Oak Street Weather Station,04/16/2016 11:00:00 AM,9.6
Foster Weather Station,04/16/2016 11:00:00 AM,8.56
63rd Street Weather Station,04/16/2016 11:00:00 AM,9.0
Foster Weather Station,04/16/2016 12:00:00 PM,8.28
Oak Street Weather Station,04/16/2016 12:00:00 PM,9.9
63rd Street Weather Station,04/16/2016 12:00:00 PM,9.2
Foster Weather Station,04/16/2016 01:00:00 PM,8.56
63rd Street Weather Station,04/16/2016 01:00:00 PM,10.1
Oak Street Weather Station,04/16/2016 01:00:00 PM,10.3
Oak Street Weather Station,04/16/2016 02:00:00 PM,10.4
Foster Weather Station,04/16/2016 02:00:00 PM,8.28
63rd Street Weather Station,04/16/2016 02:00:00 PM,10.3
63rd Street Weather Station,04/16/2016 03:00:00 PM,10.7
Oak Street Weather Station,04/16/2016 03:00:00 PM,11.0
Foster Weather Station,04/16/2016 03:00:00 PM,9.39
Foster Weather Station,04/16/2016 04:00:00 PM,9.56
Oak Street Weather Station,04/16/2016 04:00:00 PM,13.3
63rd Street Weather Station,04/16/2016 04:00:00 PM,11.2
63rd Street Weather Station,04/16/2016 05:00:00 PM,11.3
Foster Weather Station,04/16/2016 05:00:00 PM,9.17
Oak Street Weather Station,04/16/2016 05:00:00 PM,12.3
63rd Street Weather Station,04/16/2016 06:00:00 PM,11.4
Oak Street Weather Station,04/16/2016 06:00:00 PM,13.3
Foster Weather Station,04/16/2016 06:00:00 PM,10.0
Oak Street Weather Station,04/16/2016 07:00:00 PM,13.2
Foster Weather Station,04/16/2016 07:00:00 PM,10.06
63rd Street Weather Station,04/16/2016 07:00:00 PM,10.6
Oak Street Weather Station,04/16/2016 08:00:00 PM,13.9
Foster Weather Station,04/16/2016 08:00:00 PM,10.06
63rd Street Weather Station,04/16/2016 08:00:00 PM,10.4
63rd Street Weather Station,04/16/2016 09:00:00 PM,10.3
Foster Weather Station,04/16/2016 09:00:00 PM,9.5
Oak Street Weather Station,04/16/2016 10:00:00 PM,13.8
Foster Weather Station,04/16/2016 10:00:00 PM,8.89
63rd Street Weather Station,04/16/2016 10:00:00 PM,10.6
Oak Street Weather Station,04/16/2016 11:00:00 PM,13.2
Foster Weather Station,04/16/2016 11:00:00 PM,9.06
63rd Street Weather Station,04/16/2016 11:00:00 PM,10.8
Foster Weather Station,04/17/2016 12:00:00 AM,9.17
Oak Street Weather Station,04/17/2016 12:00:00 AM,13.5
63rd Street Weather Station,04/17/2016 12:00:00 AM,11.5
63rd Street Weather Station,04/17/2016 02:00:00 AM,10.9
63rd Street Weather Station,04/17/2016 03:00:00 AM,11.8
Foster Weather Station,04/17/2016 03:00:00 AM,8.39
Oak Street Weather Station,04/17/2016 03:00:00 AM,17.2
Oak Street Weather Station,04/17/2016 04:00:00 AM,17.3
Foster Weather Station,04/17/2016 04:00:00 AM,8.17
63rd Street Weather Station,04/17/2016 04:00:00 AM,11.2
Foster Weather Station,04/17/2016 05:00:00 AM,8.17
Oak Street Weather Station,04/17/2016 05:00:00 AM,18.6
63rd Street Weather Station,04/17/2016 05:00:00 AM,11.4
Foster Weather Station,04/17/2016 06:00:00 AM,8.78
63rd Street Weather Station,04/17/2016 06:00:00 AM,11.4
Oak Street Weather Station,04/17/2016 06:00:00 AM,17.0
Oak Street Weather Station,04/17/2016 07:00:00 AM,15.9
Foster Weather Station,04/17/2016 07:00:00 AM,8.28
63rd Street Weather Station,04/17/2016 07:00:00 AM,11.8
63rd Street Weather Station,04/17/2016 08:00:00 AM,12.1
Oak Street Weather Station,04/17/2016 08:00:00 AM,12.3
Foster Weather Station,04/17/2016 08:00:00 AM,8.67
63rd Street Weather Station,04/17/2016 09:00:00 AM,12.5
Oak Street Weather Station,04/17/2016 09:00:00 AM,11.7
Foster Weather Station,04/17/2016 09:00:00 AM,9.89
Oak Street Weather Station,04/17/2016 10:00:00 AM,11.4
Foster Weather Station,04/17/2016 10:00:00 AM,9.89
63rd Street Weather Station,04/17/2016 10:00:00 AM,11.8
Foster Weather Station,04/17/2016 11:00:00 AM,9.67
Foster Weather Station,04/17/2016 12:00:00 PM,10.28
Foster Weather Station,04/17/2016 01:00:00 PM,10.06
Foster Weather Station,04/17/2016 02:00:00 PM,11.67
Foster Weather Station,04/17/2016 03:00:00 PM,11.56
Foster Weather Station,04/17/2016 04:00:00 PM,11.17
Foster Weather Station,04/17/2016 05:00:00 PM,11.56
Foster Weather Station,04/17/2016 06:00:00 PM,11.39
Foster Weather Station,04/17/2016 08:00:00 PM,11.28
Foster Weather Station,04/17/2016 09:00:00 PM,11.17
Foster Weather Station,04/17/2016 10:00:00 PM,10.78
Foster Weather Station,04/17/2016 11:00:00 PM,11.5
Foster Weather Station,04/18/2016 12:00:00 AM,12.78
Foster Weather Station,04/18/2016 02:00:00 AM,15.28
Foster Weather Station,04/18/2016 03:00:00 AM,15.89
Foster Weather Station,04/18/2016 04:00:00 AM,16.06
Foster Weather Station,04/18/2016 05:00:00 AM,10.28
Foster Weather Station,04/18/2016 06:00:00 AM,9.28
Foster Weather Station,04/18/2016 07:00:00 AM,9.78
Foster Weather Station,04/18/2016 08:00:00 AM,10.67
Foster Weather Station,04/18/2016 09:00:00 AM,10.06
Foster Weather Station,04/18/2016 10:00:00 AM,10.5
Foster Weather Station,04/18/2016 11:00:00 AM,10.78
Foster Weather Station,04/18/2016 12:00:00 PM,12.17
Foster Weather Station,04/18/2016 01:00:00 PM,12.5
Foster Weather Station,04/18/2016 02:00:00 PM,14.06
Foster Weather Station,04/18/2016 03:00:00 PM,15.28
Foster Weather Station,04/18/2016 04:00:00 PM,15.56
63rd Street Weather Station,04/18/2016 04:00:00 PM,16.2
Oak Street Weather Station,04/18/2016 04:00:00 PM,19.5
Foster Weather Station,04/18/2016 06:00:00 PM,14.67
Foster Weather Station,04/18/2016 07:00:00 PM,13.5
Oak Street Weather Station,04/18/2016 07:00:00 PM,16.8
63rd Street Weather Station,04/18/2016 07:00:00 PM,14.4
Foster Weather Station,04/18/2016 08:00:00 PM,13.0
Oak Street Weather Station,04/18/2016 08:00:00 PM,17.3
63rd Street Weather Station,04/18/2016 08:00:00 PM,13.9
63rd Street Weather Station,04/18/2016 09:00:00 PM,14.0
Oak Street Weather Station,04/18/2016 09:00:00 PM,16.1
Foster Weather Station,04/18/2016 09:00:00 PM,13.06
63rd Street Weather Station,04/18/2016 10:00:00 PM,14.2
Foster Weather Station,04/18/2016 10:00:00 PM,13.67
Oak Street Weather Station,04/18/2016 10:00:00 PM,19.7
Oak Street Weather Station,04/18/2016 11:00:00 PM,21.0
63rd Street Weather Station,04/18/2016 11:00:00 PM,15.8
Foster Weather Station,04/19/2016 12:00:00 AM,7.89
Oak Street Weather Station,04/19/2016 12:00:00 AM,9.8
63rd Street Weather Station,04/19/2016 12:00:00 AM,11.7
Foster Weather Station,04/19/2016 01:00:00 AM,7.06
Oak Street Weather Station,04/19/2016 01:00:00 AM,7.9
63rd Street Weather Station,04/19/2016 01:00:00 AM,8.5
Foster Weather Station,04/19/2016 02:00:00 AM,7.0
Oak Street Weather Station,04/19/2016 02:00:00 AM,7.9
63rd Street Weather Station,04/19/2016 02:00:00 AM,8.1
Foster Weather Station,04/19/2016 03:00:00 AM,6.56
Oak Street Weather Station,04/19/2016 03:00:00 AM,7.5
63rd Street Weather Station,04/19/2016 03:00:00 AM,7.9
Foster Weather Station,04/19/2016 04:00:00 AM,6.39
63rd Street Weather Station,04/19/2016 04:00:00 AM,7.7
63rd Street Weather Station,04/19/2016 05:00:00 AM,7.5
Foster Weather Station,04/19/2016 05:00:00 AM,6.06
Oak Street Weather Station,04/19/2016 05:00:00 AM,7.1
Foster Weather Station,04/19/2016 06:00:00 AM,5.89
Oak Street Weather Station,04/19/2016 06:00:00 AM,6.9
63rd Street Weather Station,04/19/2016 06:00:00 AM,7.2
Foster Weather Station,04/19/2016 07:00:00 AM,5.67
63rd Street Weather Station,04/19/2016 07:00:00 AM,7.0
Oak Street Weather Station,04/19/2016 07:00:00 AM,6.7
Foster Weather Station,04/19/2016 08:00:00 AM,5.89
Oak Street Weather Station,04/19/2016 08:00:00 AM,7.0
63rd Street Weather Station,04/19/2016 08:00:00 AM,7.4
Foster Weather Station,04/19/2016 09:00:00 AM,7.0
63rd Street Weather Station,04/19/2016 09:00:00 AM,7.8
Oak Street Weather Station,04/19/2016 09:00:00 AM,8.2
Oak Street Weather Station,04/19/2016 10:00:00 AM,8.3
Foster Weather Station,04/19/2016 10:00:00 AM,7.28
63rd Street Weather Station,04/19/2016 10:00:00 AM,8.6
Oak Street Weather Station,04/19/2016 11:00:00 AM,8.8
63rd Street Weather Station,04/19/2016 11:00:00 AM,8.5
Foster Weather Station,04/19/2016 11:00:00 AM,7.17
Foster Weather Station,04/19/2016 12:00:00 PM,7.67
Oak Street Weather Station,04/19/2016 12:00:00 PM,8.8
63rd Street Weather Station,04/19/2016 12:00:00 PM,8.8
Oak Street Weather Station,04/19/2016 01:00:00 PM,9.0
63rd Street Weather Station,04/19/2016 01:00:00 PM,9.0
Foster Weather Station,04/19/2016 01:00:00 PM,7.78
Foster Weather Station,04/19/2016 02:00:00 PM,7.5
63rd Street Weather Station,04/19/2016 02:00:00 PM,8.9
Oak Street Weather Station,04/19/2016 02:00:00 PM,9.1
Foster Weather Station,04/19/2016 03:00:00 PM,8.06
Oak Street Weather Station,04/19/2016 03:00:00 PM,9.4
63rd Street Weather Station,04/19/2016 03:00:00 PM,9.4
Oak Street Weather Station,04/19/2016 04:00:00 PM,8.9
63rd Street Weather Station,04/19/2016 04:00:00 PM,10.5
Foster Weather Station,04/19/2016 04:00:00 PM,7.89
Oak Street Weather Station,04/19/2016 05:00:00 PM,8.9
Foster Weather Station,04/19/2016 05:00:00 PM,7.67
63rd Street Weather Station,04/19/2016 05:00:00 PM,9.8
63rd Street Weather Station,04/19/2016 06:00:00 PM,9.3
Foster Weather Station,04/19/2016 06:00:00 PM,8.06
Oak Street Weather Station,04/19/2016 06:00:00 PM,9.3
Oak Street Weather Station,04/19/2016 07:00:00 PM,9.5
Foster Weather Station,04/19/2016 07:00:00 PM,8.39
63rd Street Weather Station,04/19/2016 07:00:00 PM,9.9
63rd Street Weather Station,04/19/2016 08:00:00 PM,9.8
Foster Weather Station,04/19/2016 08:00:00 PM,8.28
Oak Street Weather Station,04/19/2016 08:00:00 PM,9.8
Foster Weather Station,04/19/2016 09:00:00 PM,8.17
63rd Street Weather Station,04/19/2016 09:00:00 PM,10.3
Oak Street Weather Station,04/19/2016 09:00:00 PM,11.3
Foster Weather Station,04/19/2016 10:00:00 PM,9.67
Oak Street Weather Station,04/19/2016 10:00:00 PM,10.7
63rd Street Weather Station,04/19/2016 10:00:00 PM,9.9
Foster Weather Station,04/19/2016 11:00:00 PM,8.78
Oak Street Weather Station,04/19/2016 11:00:00 PM,10.1
63rd Street Weather Station,04/19/2016 11:00:00 PM,9.9
Oak Street Weather Station,04/20/2016 12:00:00 AM,9.7
Foster Weather Station,04/20/2016 12:00:00 AM,8.39
63rd Street Weather Station,04/20/2016 12:00:00 AM,9.7
Foster Weather Station,04/20/2016 01:00:00 AM,8.0
63rd Street Weather Station,04/20/2016 01:00:00 AM,10.2
Oak Street Weather Station,04/20/2016 01:00:00 AM,10.0
63rd Street Weather Station,04/20/2016 02:00:00 AM,10.3
Foster Weather Station,04/20/2016 02:00:00 AM,9.39
Oak Street Weather Station,04/20/2016 02:00:00 AM,11.5
Foster Weather Station,04/20/2016 03:00:00 AM,9.0
Oak Street Weather Station,04/20/2016 03:00:00 AM,12.4
63rd Street Weather Station,04/20/2016 03:00:00 AM,10.5
Foster Weather Station,04/20/2016 04:00:00 AM,8.89
63rd Street Weather Station,04/20/2016 04:00:00 AM,9.6
Oak Street Weather Station,04/20/2016 04:00:00 AM,11.8
Oak Street Weather Station,04/20/2016 05:00:00 AM,11.7
63rd Street Weather Station,04/20/2016 05:00:00 AM,9.9
Foster Weather Station,04/20/2016 05:00:00 AM,8.67
63rd Street Weather Station,04/20/2016 06:00:00 AM,9.7
Oak Street Weather Station,04/20/2016 06:00:00 AM,10.9
Foster Weather Station,04/20/2016 06:00:00 AM,8.06
Foster Weather Station,04/20/2016 07:00:00 AM,8.39
Oak Street Weather Station,04/20/2016 07:00:00 AM,10.9
63rd Street Weather Station,04/20/2016 07:00:00 AM,9.9
63rd Street Weather Station,04/20/2016 08:00:00 AM,10.4
Oak Street Weather Station,04/20/2016 08:00:00 AM,11.3
Foster Weather Station,04/20/2016 08:00:00 AM,8.89
Foster Weather Station,04/20/2016 09:00:00 AM,9.56
Oak Street Weather Station,04/20/2016 09:00:00 AM,12.3
63rd Street Weather Station,04/20/2016 09:00:00 AM,11.9
Oak Street Weather Station,04/20/2016 10:00:00 AM,13.2
63rd Street Weather Station,04/20/2016 10:00:00 AM,11.8
Foster Weather Station,04/20/2016 10:00:00 AM,9.67
63rd Street Weather Station,04/20/2016 11:00:00 AM,12.6
Oak Street Weather Station,04/20/2016 11:00:00 AM,10.8
Foster Weather Station,04/20/2016 11:00:00 AM,10.06
63rd Street Weather Station,04/20/2016 12:00:00 PM,12.4
Oak Street Weather Station,04/20/2016 12:00:00 PM,11.7
Foster Weather Station,04/20/2016 12:00:00 PM,11.17
63rd Street Weather Station,04/20/2016 01:00:00 PM,12.7
Oak Street Weather Station,04/20/2016 01:00:00 PM,11.9
Foster Weather Station,04/20/2016 01:00:00 PM,11.28
Foster Weather Station,04/20/2016 02:00:00 PM,11.39
63rd Street Weather Station,04/20/2016 02:00:00 PM,12.6
Oak Street Weather Station,04/20/2016 02:00:00 PM,12.3
63rd Street Weather Station,04/20/2016 03:00:00 PM,13.5
Foster Weather Station,04/20/2016 03:00:00 PM,12.0
Oak Street Weather Station,04/20/2016 03:00:00 PM,13.7
Oak Street Weather Station,04/20/2016 04:00:00 PM,13.2
63rd Street Weather Station,04/20/2016 04:00:00 PM,14.3
Foster Weather Station,04/20/2016 04:00:00 PM,12.28
63rd Street Weather Station,04/20/2016 05:00:00 PM,17.3
Oak Street Weather Station,04/20/2016 05:00:00 PM,18.7
Foster Weather Station,04/20/2016 05:00:00 PM,12.17
Foster Weather Station,04/20/2016 06:00:00 PM,14.78
63rd Street Weather Station,04/20/2016 06:00:00 PM,20.5
Oak Street Weather Station,04/20/2016 06:00:00 PM,19.4
63rd Street Weather Station,04/20/2016 07:00:00 PM,20.5
Oak Street Weather Station,04/20/2016 07:00:00 PM,18.5
Foster Weather Station,04/20/2016 07:00:00 PM,13.17
Oak Street Weather Station,04/20/2016 08:00:00 PM,19.3
63rd Street Weather Station,04/20/2016 08:00:00 PM,19.4
Foster Weather Station,04/20/2016 08:00:00 PM,17.28
Oak Street Weather Station,04/20/2016 09:00:00 PM,16.3
Foster Weather Station,04/20/2016 09:00:00 PM,15.56
63rd Street Weather Station,04/20/2016 09:00:00 PM,15.9
Oak Street Weather Station,04/20/2016 10:00:00 PM,16.5
Foster Weather Station,04/20/2016 10:00:00 PM,15.28
63rd Street Weather Station,04/20/2016 10:00:00 PM,15.3
Oak Street Weather Station,04/20/2016 11:00:00 PM,15.8
Foster Weather Station,04/20/2016 11:00:00 PM,15.17
63rd Street Weather Station,04/20/2016 11:00:00 PM,15.4
Foster Weather Station,04/21/2016 12:00:00 AM,12.39
63rd Street Weather Station,04/21/2016 12:00:00 AM,15.1
Oak Street Weather Station,04/21/2016 12:00:00 AM,14.7
63rd Street Weather Station,04/21/2016 01:00:00 AM,15.1
Oak Street Weather Station,04/21/2016 01:00:00 AM,14.4
Foster Weather Station,04/21/2016 01:00:00 AM,12.0
63rd Street Weather Station,04/21/2016 02:00:00 AM,15.0
Foster Weather Station,04/21/2016 02:00:00 AM,11.78
Oak Street Weather Station,04/21/2016 02:00:00 AM,13.6
63rd Street Weather Station,04/21/2016 03:00:00 AM,15.0
Foster Weather Station,04/21/2016 03:00:00 AM,10.89
Oak Street Weather Station,04/21/2016 03:00:00 AM,14.3
Foster Weather Station,04/21/2016 04:00:00 AM,11.0
Oak Street Weather Station,04/21/2016 04:00:00 AM,13.0
63rd Street Weather Station,04/21/2016 04:00:00 AM,15.2
Oak Street Weather Station,04/21/2016 05:00:00 AM,13.9
63rd Street Weather Station,04/21/2016 05:00:00 AM,14.9
Foster Weather Station,04/21/2016 05:00:00 AM,11.39
Foster Weather Station,04/21/2016 06:00:00 AM,10.28
63rd Street Weather Station,04/21/2016 06:00:00 AM,14.8
Oak Street Weather Station,04/21/2016 06:00:00 AM,14.8
63rd Street Weather Station,04/21/2016 07:00:00 AM,15.2
Foster Weather Station,04/21/2016 07:00:00 AM,11.0
Oak Street Weather Station,04/21/2016 07:00:00 AM,13.3
63rd Street Weather Station,04/21/2016 08:00:00 AM,15.4
Foster Weather Station,04/21/2016 08:00:00 AM,11.67
Oak Street Weather Station,04/21/2016 08:00:00 AM,13.9
63rd Street Weather Station,04/21/2016 09:00:00 AM,15.6
Oak Street Weather Station,04/21/2016 09:00:00 AM,14.8
Foster Weather Station,04/21/2016 09:00:00 AM,13.06
Foster Weather Station,04/21/2016 10:00:00 AM,14.17
63rd Street Weather Station,04/21/2016 10:00:00 AM,17.1
Oak Street Weather Station,04/21/2016 10:00:00 AM,15.7
Foster Weather Station,04/21/2016 11:00:00 AM,15.0
Oak Street Weather Station,04/21/2016 11:00:00 AM,15.9
63rd Street Weather Station,04/21/2016 11:00:00 AM,17.6
Oak Street Weather Station,04/21/2016 12:00:00 PM,17.0
63rd Street Weather Station,04/21/2016 12:00:00 PM,15.5
Foster Weather Station,04/21/2016 12:00:00 PM,14.06
Foster Weather Station,04/21/2016 01:00:00 PM,13.28
63rd Street Weather Station,04/21/2016 01:00:00 PM,16.5
Oak Street Weather Station,04/21/2016 01:00:00 PM,14.5
Foster Weather Station,04/21/2016 02:00:00 PM,12.67
63rd Street Weather Station,04/21/2016 02:00:00 PM,14.1
Oak Street Weather Station,04/21/2016 02:00:00 PM,17.1
Foster Weather Station,04/21/2016 03:00:00 PM,12.56
63rd Street Weather Station,04/21/2016 03:00:00 PM,14.4
Oak Street Weather Station,04/21/2016 03:00:00 PM,16.8
63rd Street Weather Station,04/21/2016 04:00:00 PM,14.1
Oak Street Weather Station,04/21/2016 04:00:00 PM,16.8
Foster Weather Station,04/21/2016 04:00:00 PM,12.78
63rd Street Weather Station,04/21/2016 05:00:00 PM,13.4
Foster Weather Station,04/21/2016 05:00:00 PM,13.28
